PROD_CODIGO;PROD_COD_BAR;PROD_DESCRICAO
8254;7898149186036;FONE DE OUVIDO PT/PTA MULTILASER PH004
17310;7899838801728;FONE DE OUVIDO P2 CABO PC/NOTEBOOK NYLON MULTILASER PH120
23192;7898562615991;FONE DE OUVIDO SPARK OEX FN205 485878
8680;7898149189945;FONE DE OUVIDO SPORT MULTILASER PH016
26857;7899744089173;FONE DE OUVIDO TIPO C ALTA DEFINIÇÃO AURICULAR C/ MICROFONE BRANCO  043-0041
26858;7899744089166;FONE DE OUVIDO TIPO C ALTA DEFINIÇÃO AURICULAR C/ MICROFONE PRETO 043-0040
22210;7899838876764;FONE DE OUVIDO TWS AIRBUD BRANCO MULTILASER PH326
26846;7899838876160;FONE DE OUVIDO USB C/ MICROFONE MULTILASER PRETO PH317
16149;7898506462155;FONE DE OUVIDO XTREAM 360 MULTILASER PH083
25010;7899298633693;FONE DE OUVIDOP RADIO COMUNIC. C MIC. HC20PT INTELBRAS 4161020
8246;7898149189969;FONE EMBUTIDO MULTILASER PH027
8255;7898149189976;FONE HASTE FLEXIVEL PRETO MULTILASER PH030
24703;7899831310142;FONE INTRA AURICULAR WAAW WIRED VIB 100 PRETO/VERDE
25549;7898555219779;FONE INTRA C/MICROFONE EP-07WH C3TECH
8257;7898458703375;FONE MULTILASER C/REDUTOR DE RUIDO PH52202
8674;7898458702347;FONE OUVIDO MULTILASER PH50209 BRANCA
14915;7890552098647;FONE OUVIDO NIPPONIC NIP-LS007 VERMELHO
14916;7890552098661;FONE OUVIDO NIPPONIC NIP-LS014M PTO/BCO
15200;7890552098678;FONE OUVIDO NIPPONIC NIP-LS030M BRANCO/CINZA
14917;7890552098685;FONE OUVIDO NIPPONIC NIP-LS030M LILAS/BCO
8247;7898149186050;FONE PRATA MULTILASER PH026
8256;7898458704051;FONE S/FIO MULTILASER PRETO PH036
25583;7899831311620;FONE WIRED GAMER WAAW ENERGY 10  (WAAW0015)
12299;7898938795173;FONTE ALIMENTACAO NETBOOK COMTAC 9136
8865;7898938795104;FONTE ALIMENTACAO NOTEBOOK COMTAC 9125
25423;7898554606402;FONTE ATX FORTREK S/CABO 500W 80 PLUS BLACK 70459
25947;7898476328079;FONTE ATX 200W GA039 S/CABO MULTILASER
24484;7898506462070;FONTE ATX 200W GA114BU S/CABO MULTILASER
23292;7898555212916;FONTE ATX 200W PS-200V3 S/CABO C3TECH
23293;7898555218673;FONTE ATX 200W PS-200V4 S/CABO C3PLUS/C3TECH
21795;7899838838625;FONTE ATX 200W (REAL) MULTILASER GA200BU
24715;7898571503685;FONTE ATX 230W (REAL) TRONOS TN/TRS-230V TN230 V1.2
23008;7890000201018;FONTE ATX 230W (4759) VALIANTY
19733;7898555216136;FONTE ATX 500W PS-G500 80 PLUS C3TECH
21115;7898555211544;FONTE ATX 500W PS-500 S/CABO C3TECH
24824;7898555217027;FONTE ATX 500W PS-500BK S/CABO C3TECH
24827;7898571476859;FONTE ATX 500W (REAL) 80PLUS BRONZE BRAZILPC BPC/500-80PLUS/B 24 PINOS BOX
25777;7898555216143;FONTE ATX 600W PRETA PS-G600B 80+ C3TECH
19732;7898491469443;FONTE ATX 650W  PS-650 80 PLUS BRONZE C3TECH
17036;7890000201032;FONTE ATX 700W (REAL) (2656)
26634;7896637673990;FONTE AUXILIAR FNA 520 INTELBRAS 4610103
16003;7898491468095;FONTE CARREGADOR NOTE 90W NB-C390 ENTRADA AC FULL-RANGE C3 TECH
10051;7898491461294;FONTE CARREGADOR NOTE 90W NB-90 C3 TECH
14357;7898935712760;FONTE CHAVEADA AYLA CFTV 12V 3AMP CAMERA
14358;7898935712777;FONTE CHAVEADA AYLA CFTV 12V 5AMP CAMERA
13453;7898451270591;FONTE CHAVEADA CFTV 12VDC/5A MULTISAIDAS MCM P/16 CAMERAS
14156;7898463114241;FONTE CHAVEADA 12V 3,5A MS P/8 CAMERAS
13559;7898476731817;FONTE CHAVEADA 12V 5A MS P/ 16 CAMERA
24239;7898555217348;FONTE C3TECH 700W PS-G700M 80 PLUS WHITE
25647;7899298637844;FONTE DE ALIMENTACAO AC/DC ININTERRUPTA 2A FA1220S MINI INTELBRAS 4820041
27257;7899298683322;FONTE DE ALIMENTACAO AC/DC ININTERRUPTA 5A-FA1250S S/ BAT INTELBRAS 4820093
25191;7896637687850;FONTE DE ALIMENTAÇÃO ININTERRUPTA FA 1220S C/BATERIA INTELBRAS 4820028
19970;7896637669382;FONTE DE ALIMENTACAO ININTERRUPTA FA1220S INTELBRAS 4676010
17628;7896423502053;FONTE DE ALIMENTACAO TRA-400 C/BOTAO 900201084 HDL 127/220
17624;7896423500097;FONTE DE ALIMENTACAO TRA-400 900201463 HDL 127/220
17631;7898314177487;FONTE DE CONTROLE FR300FM 900103024 HDL
17618;7898554604187;FONTE DE ENERGIA 4USB UPS101BK FORTREK
26907;7898554608031;FONTE GAMER ATX FORTREK CRUSADER 500W BRANCA 83590
26969;7898554607331;FONTE GAMER ATX FORTREK CRUSADER 500W PRETO 76955
13834;7899175420392;FONTE MOD WS-600W 1X12 WISECASE
24531;7899298606055;FONTE NOBREAK 12V 1A EFB 1201 INTELBRAS 4820042
13491;7898950511027;FONTE NOTEBOOK COMTAC 65W 19V 7002
9507;7891519705226;FONTE NOTEBOOK NP40W MICROSOL APC
16188;7891519705936;FONTE NOTEBOOK UNIVERSAL APC NP65 ULTRASLIM
23585;7897013566257;FONTE NOTEBOOK UNIVERSAL 9 ADAP  90W ELGIN DCR 46RFTE90W000
18163;7898940742783;FONTE NOTEBOOK UNIVERSAL 90W PISC 1864
17180;7898940742790;FONTE NOTEBOOK UNIVERSAL 90W PISC 1865
14446;7898950511034;FONTE NOTEBOOK 65W AUT/110V COMTAC 7003
16711;7898554602299;FONTE POWER SUPPLY P/ NOTEBOOK 65W FORTREK UNP-265A 54332
16712;7898554601797;FONTE POWER SUPPLY P/NOTEBOOK 90W 10 PINOS USB FORTREK UNP-290 52369
19396;7898554605528;FONTE POWER SUPPLY 200W(REAIS) FORTREK PWS-2003 62849
14170;788581507001;FONTE SENTEY ATX 110V/220V BRP700 700W REAL
17939;7898491469436;FONTE UNIVERSAL P/ NOTEBOOK 65W NB-65 C3TECH
13353;7898562690233;FONTE UNIVERSAL PARA NOTEBOOK 65W AUT/110V COMTAC 9227
13356;7898562690240;FONTE UNIVERSAL PARA NOTEBOOK 90W AUT/110V COMTAC 9228
14522;7899175422167;FONTE WS-750W 1X12  WISECASE
16740;7897975015985;FORMULARIO RAZAO 1V MAXPRINT 3073 6000JG
2184;7897975034795;FORMULARIO RAZAO 2V MAXPRINT 3076 3000JG
2185;7897975038960;FORMULARIO RAZAO 3V MAXPRINT 3079 2000JG
16742;7897975025151;FORMULARIO 1V MAXPRINT 3025 2500F
18172;7897975011598;FORMULARIO 2V MAXPRINT 3034 1500FLS
20872;7899838830445;FORNO ELETRICO 46L MULTILASER CE026
5384;7898458709117;FRAGMENT PAPEL CD MULTILASER EQ300 120V
7747;7898458709094;FRAGMENT PAPEL 5F MULTILASER EQ100 120V
24277;7899838890142;FRAGMENTADORA MULTILASER 220V PAPEL 6 FOLHAS E CARTAO OF010
23637;7897075807770;FRAGMENTADORA 10C MENNO 5733 10 FOLHAS
18768;7897075815843;FRAGMENTADORA 15C MENNO 728 15 FOLHAS
27185;7899831313068;FRITADEIRA ELETRICA WAP AIR FRYER BARBECUE DIGITAL 220V FW009627
26145;7899831312719;FRITADEIRA ELÉTRICA WAP AIR FRYER FAMILY 4L FW009532 220V
27055;7899831331840;FRITADEIRA ELETRICA WAP AIR FRYER FAMILY 4L VERMELHA FW010124 220V
26143;7899831312795;FRITADEIRA ELETRICA WAP AIR FRYER OVEN DIGITAL 12L FW009548 220V
26736;7899831336753;FRITADEIRA ELÉTRICA WAP AIR OVEN BLACK INOX WAOD2 220V FW010509
26539;7899831310258;FURADEIRA E PARAFUSADEIRA DE IMPACTO WAP EFPI 1000W 220V FW008770
25572;7899831310340;FURADEIRA E PARAFUSADEIRA DE IMPACTO WAP EFPI 700K10 127V FW008875
26544;7899831310357;FURADEIRA E PARAFUSADEIRA DE IMPACTO WAP EFPI700K10 220V FW008876
26543;7899831331109;FURADEIRA E PARAFUSADEIRA DE IMPACTO WAP 3/8 WF 700FE 220V FW010097
22956;7898554606815;GABINETE BLACK HAWK ATX PRETO FORTREK 70570
22925;7898554606808;GABINETE CRUISER ATX PRETO FORTREK 70569
23178;7898554606174;GABINETE FORTREK ATX SC501BK S/FONTE PRETO 67244 - 651P
12699;7898942722660;GABINETE FORTREK GAMER CENTURION PT/AZ 43424
16928;7897975066666;GABINETE GAMER DAZZ BLACK SHARK 622439
17347;7897975066673;GABINETE GAMER DAZZ CARCHARODON 622443
16927;7897975067373;GABINETE GAMER DAZZ HAMMER 622740
16929;7897975067380;GABINETE GAMER DAZZ MID MEGALODON 622716
26909;7898554607997;GABINETE GAMER FORTREK CLARITY BRANCO LATERAL VIDRO 83457
26908;7898554607980;GABINETE GAMER FORTREK CLARITY PRETO LATERAL VIDRO 83456
25793;7898554607591;GABINETE GAMER FORTREK HOLT MID TOWER RGB BRANCO 80524
25468;7899095438026;GABINETE GAMER HAYOM GB1749 COM FAN
20942;7899838850917;GABINETE GAMER KAROK WARRIOR GA177 MULTILASER
20944;7899838850924;GABINETE GAMER MODOC WARRIOR GA178 MULTILASER
25327;7898555210837;GABINETE GAMER MT-G220BK S/ FONTE C3TECH
22522;7898555215269;GABINETE GAMER MT-G400BK S/FONTE C3 TECH
23012;7898555210486;GABINETE GAMER MT-G50BK S/FONTE C3 TECH
23013;7898555215146;GABINETE GAMER MT-G660BK S/FONTE C3 TECH
23990;7898555216853;GABINETE GAMER MT-G670SBK S/ FONTE C3TECH
22523;7898555216846;GABINETE GAMER MT-G680SBK S/FONTE C3 TECH
21434;7898555213418;GABINETE GAMER MT-G70 PRETO S/FONTE C3 TECH
26876;7898555219083;GABINETE GAMER MT-G90BK S/FONTE C3TECH
19334;7899175423744;GABINETE GAMER S/FONTE MOD. WS73 BLACK PIANO
20931;7898562619944;GABINETE GAMER SHELTER GH200 OEX BRANCO
20930;7898562619937;GABINETE GAMER SHELTER GH200 OEX PRETO
25038;7899095437869;GABINETE GAMER USB 3.0 ATX SUPORTE 4 COOLERS - GB1709 HAYOM
21264;7898562618749;GABINETE GAMER VORTEX GH100 OEX 487152
20295;7899838815145;GABINETE GAMER WARRIOR GA154 MULTILASER
20296;7899838819815;GABINETE GAMER WARRIOR GA155 MULTILASER
22920;7898554606822;GABINETE HOLT ATX PRETO FORTREK 70571
22243;7899838864389;GABINETE MICRO  MULTILASER C/FONTE 200W GA190
24562;7898555219076;GABINETE MICRO ATX MT-G80BK S/FONTE C3TECH
22262;7898555215702;GABINETE MICRO ATX MT-10BK C/FONTE  200W C3TECH
22421;7898555217041;GABINETE MICRO ATX MT-23V2BK C/FONTE 200W C3TECH
23824;7898555217034;GABINETE MICRO ATX MT-24V2BK C/FONTE  200W C3PLUS
20768;7898555213852;GABINETE MICRO ATX MT-25BK C/FONTE C/FONTE 200W C3TECH
23137;7898555217058;GABINETE MICRO ATX MT-25V2BK C/FONTE C/FONTE 200W C3TECH
18629;7898555211230;GABINETE MICRO C/FONTE  ATX MT-21BK PS-200V3 U2HA C3 TECH
18630;7898555211391;GABINETE MICRO C/FONTE  ATX MT-22BK PS-200V3 U2HA C3 TECH
25039;7899095437937;GABINETE OFFICER USB 2.0 ATX SUPORTE  - GB1716  HAYOM
25666;7899298652342;GABINETE OUTDOOR P/2 BATERIA 105AH GO 2105 4842796 INTELBRAS
25388;7899298617709;GABINETE PARA BATERIA GB 0145 12V INTELBRAS 4822303
25399;7899298617716;GABINETE PARA BATERIA GB 0245 24V INTELBRAS 4822304
6392;7898138639291;GAME ASSASSINS CREED PC
10990;7892110127424;GAME BATMAN ARKHAM CITY  X360
11057;7892110124737;GAME BATTLEFIELD 3 PC ED.LIMIT
5529;7898138632995;GAME CRYSIS COLLECTOR S EDIT
9617;7896904625646;GAME DVD ALICE NO PAIS DAS MARAVILHAS
9618;7896904630350;GAME DVD TOY STORY 3
7042;7896904611304;GAME DVD WALL-E
10995;7892110128391;GAME FIFA 12(2011) PS3
9678;7892110111812;GAME FIFA 2011 WII NITENDO
10721;7892110124867;GAME FIFA 2012 PC
16041;7892110198042;GAME FIFA 2015 PS3
16498;7892110198066;GAME FIFA 2015 PS4
16519;7892110198059;GAME FIFA 2015 XBOX ONE
17176;7892110202893;GAME FIFA 2016 PC
17104;7892110202831;GAME FIFA 2016 PS3
17153;7892110202855;GAME FIFA 2016 PS4
17154;7892110202879;GAME FIFA 2016 XBOX ONE
17155;7892110202848;GAME FIFA 2016 X360
10996;7892110123006;GAME FORMULA 1 PC - 2011
10867;7892110122672;GAME FORMULA 1 PS3 - 2011
9708;7892110113021;GAME NEED FOR SPEED HOT PURSUIT PS3
8807;7898138636528;GAME NEED FOR SPEED P/ PC
377001;7898138637730;GAME THE SIMS 2 VIDA NOTURNA (EXPANSAO) PC
10880;7892110117715;GAME THE SIMS 3 - VIDA AO AR LIVRE COL PC
8058;7892110062756;GAME TOMB RAIDER WARNER
23431;7896637681995;GATEWAY DE VOZ GW204 O INTELBRAS 4340023
21915;7896637681971;GATEWAY DE VOZ GW208 S INTELBRAS 4340020
21916;7896637681964;GATEWAY DE VOZ GW216 S INTELBRAS 4340021
26516;7896637681988;GATEWAY DE VOZ GW232 S INTELBRAS 4340022
16198;7896637648394;GATEWAY GSM GW180 INTELBRAS 4340000
16833;7896637664349;GATEWAY GSM GW280 INTELBRAS 4340002
27281;7896637681445;GATEWAY GW201 E LI5908 INTELBRAS 4340008
24226;7896637688710;GATEWAY GW208 3G INTELBRAS 4341000
21486;7898555210561;"GAVETA P/ HD EXT 2,5"" USB 2.0 CH200BK PRETO C3TECH"
21487;7898555210585;"GAVETA P/ HD EXT 2,5"" USB 2.0 CH200GY CINZA C3TECH"
21484;7898555210578;"GAVETA P/ HD EXT 2,5"" USB 2.0 CH200RD VERMELHO C3TECH"
25436;7898907620185;GAVETA P/ HD EXT 2,5 USB 2.0 CH-210BK C3TECH
22641;7898555210547;GAVETA P/ HD EXT 2,5 USB 2.0/3.0 CH300BK PRETO C3TECH
23277;7898555210554;GAVETA P/ HD EXT 2,5 USB 2.0/3.0 CH300RD VERMELHO C3TECH
25435;7898907620215;GAVETA P/ HD EXT 2,5 USB 3.0 CH-310BK C3TECH
25434;7898927888824;GAVETA P/ HD EXT 2,5 USB 3.0 CH-350CB CINZA C3TECH
25359;7898907620116;GAVETA P/ HD EXT 2,5 USB-C 3.0 CH-C300BK PRETO C3TECH
12604;7899175416845;GAVETA P/HD 2,5 SATA I E II CLUBTECH CBCG-0251
20300;7898378255305;GAVETEIRO BEMATECH GD-36 128000410
22801;7898149184346;GAVETEIRO C/ 3 GAVETAS COM RODÍZIOS BRANCO FOSCO EI072 MULTILASER
22215;7896643437104;GAVETEIRO C/GAVETAS E PASTA SUSPENSA NGPR MO8100-UV-NGPR MULTIVISAO
18767;7897075822452;GAVETEIRO MG 40 CS MENNO ECO PRETA 3869 MANUAL
21141;7896637689113;GERADOR FOTOVOLTAICO 3,3KWP P/SHOW ROOM SOLAR 4840033
24373;7899298639282;GERADOR SOLAR OFF GRID P/ BOMBAS ATE 1,5CV TRIFASICO 220V  INTELBRAS 5841522
23207;7896637633741;GERADOR SOLAR OFF GRID 160WP PWM 12VCC INTELBRAS 4845000 1 MODULOS 160 W
23243;7896637639057;GERADOR SOLAR OFF GRID 160WP 590WH/D PWM 12V 105AH 1D INTELBRAS 4846004
13963;7898426281379;GLOSSY FILM USA A4 20F 8137
7215;7898426283045;GLOSSY PHOTO PAPER USA 160G A4 50F
384001;7898426283076;GLOSSY PHOTO PAPER USA 180GR A4 50F
14941;7898426271479;GLOSSY PHOTO PAPER USA 240G A4 25F 7147
2189;7896041997040;GLOSSY PI-1070G FOTO PIMACO 170GRS A4
16255;7898506475605;GPS TRACKER MULTILASER III 4.3 TOUCHSCREEN GP033
16370;7898506475643;GPS TRACKER MULTILASER III 5 TOUCHSCREEN GP037
13841;7898506455386;GPS TRACKER MULTILASER 4.3 C/TV DIGITAL E FM GP012
16361;7898506475612;GPS TRACKER MULTILASER 4.3 C/TV DIGITAL E FM GP034
14932;7898506466665;GPS TRACKER P/MOTO 4.3 MULTILASER GP022
7440;7897975025342;GRAFITE MAX 0.7MM 70302-9
7441;7897975025359;GRAFITE MAX 0.9MM 70303-3
12073;7896297833796;GRAMPEADOR ALICATE HELIOS CARBEX A-266 PRETO 77863
23742;7899838886527;GRAMPEADOR ALICATE KEEP 25 FOLHAS 26/6 EI005
13770;7898119129230;GRAMPEADOR DE METAL CROMADO MP998 MASTERPRINT
13773;7898119176074;GRAMPEADOR DE METAL MINI MP305 MASTERPRINT
13771;7898119129223;GRAMPEADOR DE METAL MP300 MASTERPRINT
13772;7898119104336;GRAMPEADOR DE METAL MP301 MASTERPRINT
13743;7898119104367;GRAMPEADOR DE METAL MP400 MASTERPRINT
20960;7898119104428;GRAMPEADOR DE METAL MP887 MASTERPRINT
25747;7898587272919;GRAMPEADOR DE METAL OEX PT/LJ GR10
23744;7899838886541;GRAMPEADOR FULL STRIP KEEP 50 FOLHAS EI007
12066;7896297827481;GRAMPEADOR HELIOS CARBEX A-18 AZ/CZ 43969
12067;7896297827467;GRAMPEADOR HELIOS CARBEX A-18 PT/CZ 43968
12068;7896297827504;GRAMPEADOR HELIOS CARBEX A-18 PT/LR 43970
12138;7896297828488;GRAMPEADOR HELIOS CARBEX M-528 BC/LR 77661
12074;7896297827528;GRAMPEADOR HELIOS CARBEX M-528 PRETO 71528
12071;7896590400848;GRAMPEADOR HELIOS CARBEX 266 PRETO 76181
23493;7899838886503;GRAMPEADOR KEEP 25 FOLHAS EI003
16960;7897254113685;GRAMPEADOR METAL 26/6 ASUPER RADEX PRETO ROL 401 OFFICE LOGIC (25 FOLHAS)
24406;7897254113654;GRAMPEADOR METAL 26/6 ASUPER RADEX PRETO ROL400-A OFFICE LOGIC (25 FOLHAS)
20176;7897254113715;GRAMPEADOR METAL 26/6 ASUPER RADEX PRETO ROL506 OFFICE LOGIC (25 FOLHAS)
16961;7897254113777;GRAMPEADOR MINI ASUPER RADEX PLASTICO COLORIDO OFFICE LOGIC
12084;7896297832409;GRAMPEADOR MINI HELIOS CARBEX  PRETO 77657
12085;7896297832416;GRAMPEADOR MINI HELIOS CARBEX  ROSA 77793
12136;7896297832393;GRAMPEADOR MINI HELIOS CARBEX  VERDE 77791
12137;7896297832386;GRAMPEADOR MINI HELIOS CARBEX AMARELO 77792
23492;7899838886480;GRAMPEADOR MINI KEEP C/ EXTRATOR 12 FOLHAS EI001
23743;7899838886534;GRAMPEADOR ONE TOUCH KEEP 25 FOLHAS 26/6 24/6 EI006
26670;7899838886497;GRAMPEADOR POP 12 FLS C/ EXTRATOR KEEP EI002
16962;7897254113869;GRAMPEADOR PROFISSIONAL METAL 26/6 ASUPER RADEX CINZA OFFICE LOGIC (100 FOLHAS)
19685;7897254122281;GRAMPEADOR 26/6 ASUPER RADEX OFFICE LOGIC ALICATE (CM/PT)
19237;7897254113999;GRAMPEADOR 26/6 ASUPER RADEX OFFICE LOGIC ALICATE CROMADO
24931;7899298622017;GRAMPO FINAL 35MM P/ ESTRUTURAS FOTOVOLTAICAS INTELBRAS 4842514
24300;7896637688598;GRAMPO INTERMEDIARIO P/ JUNCAO DE ESTRUTURAS FOTOVOLTAICA INTELBRAS 4840009
26987;7899298639190;GRAMPO P/EST P/SIST FOT INTERM 25 A 40MM INTELBRAS 4849587
20008;7898937975019;GRAMPO 26/6 COBREADO C/ 5000 CHAPARRAU
20422;7898119129162;GRAMPO 26/6 COBREADO C/5000 MASTERPRINT
20005;7898571710496;GRAMPO 26/6 GALV CX C/ 5000 OFFICEBR
20009;7898937975033;GRAMPO 26/6 GALVANIZADO C/ 5000 CHAPARRAU
14016;7898119104312;GRAMPO 26/6 GALVANIZADO C/5000 MASTERPRINT
17818;7896637648776;GRAVADOR ALARME XG 2100 INTELBRAS 4600056
25727;7899298633709;GRAXA BISNAGA 40G C/ BICO INTELBRAS 4660920
22399;7896637631518;GUIA CABOS FECHADOS 1U 40MM (ORGANIZADOR) INTELBRAS 4770004
23021;7896637631501;GUIA CABOS FECHADOS 1U 80MM OCH1U (ORGANIZADOR) INTELBRAS 4770005
25816;7898706590078;GUILHOTINA A4 10FL BC TRAVA PROCALC PC-GTJM01
25817;7898706590085;GUILHOTINA A4 10FL PT IMA PROCALC PC-GTZK01
13164;7898506454471;GUITARRA MULTILASER USB PC/ X360 JS064
13849;7898476328611;GUITARRA S/FIO MULTILASER P/PLAY JS027
436500;7898138630977;HALF LIFE 2 G.O.T.Y.
24031;7898149182090;HD 1 TB SEAGATE SATA INTERNO BARRACUDA PRO SE300
27243;7899298682417;HD 1 TB W DIGITAL PURPLE  64MB  WD11PURZ INTELBRAS 4600074
23570;7899838839172;HD 10 TB SEAGATE SATA INTERNO ST10000
22767;7896637639125;HD 10 TB W DIGITAL PURPLE SATA 3.5 INTELBRAS 4600086
25342;7899298627067;HD 10 TB W DIGITAL PURPLE SATA 3,5 INTELBRAS 4600191
26004;7899298627074;HD 12 TB W DIGITAL PURPLE SATA 3.5 7200RPM WD121PURP INTELBRAS 4600192
24946;7899298641407;HD 2 TB W DIGITAL PURPLE SATA II INTELBRAS 4600014
26788;7899298679097;HD 2 TB W DIGITAL PURPLE SATA II INTELBRAS 4600075
17282;7896637656542;HD 3 TB W DIGITAL PURPLE SATA II INTELBRAS 4600063
16844;7896637656535;HD 4 TB W DIGITAL PURPLE SATA II INTELBRAS 4600064
25930;7899298641421;HD 4 TB W DIGITAL PURPLE SATA 3.5 5400RPM  WD42PURZ INTELBRAS 4600015
26690;7899298682424;HD 4 TB W DIGITAL PURPLE SATA 3.5 5400RPM WD42PURZ INTELBRAS 4600076
22486;7896637666022;HD 6 TB W DIGITAL PURPLE SATA II INTELBRAS 4600124
25528;7899298641414;HD 6 TB W DIGITAL PURPLE SATA 3 WD63PURZ INTELBRAS 4600016
23583;7899838839233;HD 8 TB SEAGATE SATA ST8000VE GS0165
22487;7896637689298;HD 8 TB W DIGITAL PURPLE SATA II INTELBRAS 4600084
24947;7899298624431;HD 8 TB W DIGITAL PURPLE SATA II INTELBRAS 4600181
18538;7896637673457;HD 8 TB W DIGITAL PURPLE SATA INTELBRAS 4600139
27333;7899298696209;HD 8TB W DIGITAL PURPLE SATA - WD85PURZ 4600097 INTELBRAS
6760;7896372278504;HEAD SET BLUE TOOTH EXTRALIFE 7850
27325;7898554608000;HEADPHONE BLUETOOTH HBT1 PRETO FORTREK 83458
24707;7899831310128;HEADPHONE BLUETOOTH WAAW SENSE 200 PRETO
17116;7898506477067;HEADPHONE DJ C/MICROFONE REMOVIVEL P2 MULTILASER PH117
17311;7899838804910;HEADPHONE FROZEN FUN MULTILASER PH129
17118;7899838804927;HEADPHONE FROZEN POP ESTAMPA ELZA MULTILASER PH130
17117;7898506475568;HEADPHONE FUN PRETO MULTILASER PH115
13859;7898506459483;HEADPHONE HOT BEAT BRANCO MULTILASER PH067
13173;7898506458011;HEADPHONE MULTILASER POP PT PH053
13167;7898506458035;HEADPHONE MULTILASER VIBE ROSA PH055
14062;7898932191469;HEADPHONE SOULTECH HEADSET 6001
13857;7898506458028;HEADPHONE VIBE POP BRANCO MULTILASER PH054
24706;7899831310166;HEADPHONE WIRED WAAW SENSE 100 PRETO
23024;7896637625227;HEADSET BLUETOOTH WHS 80 BT INTELBRAS 4010080
25668;7896637631563;HEADSET CHS 40 USB INTELBRAS 4010041
19772;7897975076993;HEADSET GAMER BATTLE RED NOSE PC/PS4/XBOX DAZZ 624738
19769;7897975075781;HEADSET GAMER BLACK PYTHON 2.0 PC/PS3-4 DAZZ 624427
19771;7897975066819;HEADSET GAMER DEATH PYTHON 7.1 PC DAZZ 622572
20936;7898554605740;HEADSET GAMER FORTREK G PRO H1 RGB P2 64391
20935;7898554605733;HEADSET GAMER FORTREK PRO H2 64390
23915;7898554606792;HEADSET GAMER FORTREK VICKERS 70556
17213;7897975064877;HEADSET GAMER ROCK PYTHON 7.1 COM VIBRACAO PC PRETO DAZZ 622147
17214;7897975064884;HEADSET GAMER VIPER 2.0 PC USB PRETO/VERMELHO DAZZ 622151
25928;7897982207342;HEADSET GAMER 7.1 USB BRIGHT 591
19012;7897975074999;HEADSET GAMING DIAMOND 7.1 USB 2.0 DAZZ 624685
17212;7897975056193;HEADSET GAMING NAJA BLACK 7.1 PC USB PRETO DAZZ 621251
17348;7897975058593;HEADSET GAMING X-TALK PC DAZZ 621538
23298;7896637641593;HEADSET INTELBRAS BLUETOOTH FOCUS ONE BLACK 4010010
23278;7896637637473;HEADSET INTELBRAS BLUETOOTH FOCUS STYLE BLACK 4010011
25246;7896637637480;HEADSET INTELBRAS BLUETOOTH FOCUS STYLE GOLD 4010012
22973;7896637687003;HEADSET INTELBRAS CHS 40 RJ9  4010040
17702;7896637668347;HEADSET INTELBRAS CHS 55 4012145
16549;7896637645423;HEADSET INTELBRAS CHS 60 4013437
16696;7896637648127;HEADSET INTELBRAS MONOAURICULAR UCH 200 M 4010329
18101;7896637673181;HEADSET INTELBRAS THS 50 INTELIGENTE 4115010
15699;7896637634670;HEADSET INTELBRAS THS 50 4012115
19647;7896637677035;HEADSET INTELBRAS THS 55 USB 4010055
11005;7896637625265;HEADSET MONOAURICULAR INTELBRAS HSF20 4002119
20633;7898562615878;HEADSET OEX ARMOR HS-403 GAME PS4/XBOX-ONE/PC
18287;7898595272864;HEADSET OEX BALANCE HS-301 BLUETOOTH BRANCO
21050;7898562616714;HEADSET OEX BALANCE HS-301 BLUETOOTH CHUMBO
18286;7898595272857;HEADSET OEX BALANCE HS-301 BLUETOOTH PRETO   495001
24907;7898562615885;HEADSET OEX BEAST-XR GAMER HS-404 7.1 PR/LR 485871
24906;7898587273718;HEADSET OEX BEAST-XR GAMER HS-404 7.1 ROSA/PR EDICAO ESPECIAL 485871
19401;7898562616462;HEADSET OEX CONQUEST HS-406 GAME
20271;7898595271973;HEADSET OEX EXTREMOR GAMER HS-400 7.1 VIBRATION BLACK
17372;7898595271997;HEADSET OEX EXTREMOR GAMER HS-400 7.1 VIBRATION WHITE
22370;7898562615526;HEADSET OEX FLOW HS-207 DOBRAVEL C/ MICROFONE AZUL TURQUESA 485848
22367;7898562615540;HEADSET OEX FLOW HS-207 DOBRAVEL C/ MICROFONE BRANCO 485845
22369;7898562615557;HEADSET OEX FLOW HS-207 DOBRAVEL C/ MICROFONE PRETO  485846
23193;7898595270174;HEADSET OEX GAMER HS-200 ACTION C/ MICROFONE PRETO/LARANJA 487200
23016;7898595272925;HEADSET OEX GAMER HS-206 C/ MICROFONE PRETO  485803
21959;7898587270946;HEADSET OEX GORKY HS-413 GAME
19141;7898562616271;HEADSET OEX HIVE GAMER HS-405 7.1/ 7 CORES DE LED
19907;7898562616899;HEADSET OEX LIVE HS-302 BLUETOOTH
22374;7898562614406;HEADSET OEX LIVE HS-302 BLUETOOTH PT/VM
24722;7898562615854;HEADSET OEX MOVE HS-303 BLUETOOTH PR/VM 485867
26335;7898554607768;HEADSET OFFICE USB FORTREK FK731A PRETO 81481
25762;7899744060219;HEADSET OFFICE 5+  PARA TELEFONE COM CONECTOR RJ9  015-0100
25763;7899744060233;HEADSET OFFICE 5+  PARA TELEFONE/COMPUTADOR COM CONECTOR USB C  015-0102
19789;7898644880224;HEADSET PCTOP ACOLCHOADO COM MICROFONE HSP200
21615;7897975084127;HEADSET SAVAGE 7.1 USB PC/PS4 DAZZ 625131
27256;7899298645474;HEADSET WHS 60 DUO USB INTELBRAS 4010007
