PROD_CODIGO;PROD_COD_BAR;PROD_DESCRICAO
16667;7896637626903;CENTRAL DE PORTARIA CP 192 BASICA(SEM RAMAIS/SERV) INTELBRAS 4920519
18631;7896637626897;CENTRAL DE PORTARIA CP 352 BASICA(SEM RAMAIS/SERV) INTELBRAS 4920497
20600;7896637609494;CENTRAL DIGITAL IMPACTA 16 4320010 INTELBRAS
17244;7896637659864;CENTRAL IMPACTA RACK 300 24RA INTELBRAS 4320215
15305;7896637613699;CENTRAL IMPACTA 140 BASICA INTELBRAS 4320044 RACK
18110;7896637609470;CENTRAL IMPACTA 140 BASICA INTELBRAS 4320070
14884;7896637645096;CENTRAL IMPACTA 16 (2TA 4RA) 4320082 INTELBRAS
16991;7896637609463;CENTRAL IMPACTA 220 INTELBRAS 4320007 PAREDE
17037;7896637613705;CENTRAL IMPACTA 220-CH220R INTELBRAS 4320043
14951;7896637648356;CENTRAL IMPACTA 40 HIBRIDA (2/7/1) + PLACA RAMAL MISTO16/68-1 INTELBRAS 4450054
20153;7896637638548;CENTRAL IMPACTA 40 2/4 INTELBRAS 4450000
19625;7896637646468;CENTRAL IMPACTA 68I INTELBRAS 4450017
15307;7896637646932;CENTRAL IMPACTA 68I (2TA/4RA) INTELBRAS 4450018
15308;7896637646987;CENTRAL IMPACTA 68I (30TD/2TA/16RA) INTELBRAS 4450023
15306;7896637616942;CENTRAL IMPACTA 94 BASICA INTELBRAS 4320045 RACK
16303;7896637615938;CENTRAL IMPACTA 94 HIBRIDA INTELBRAS 4327000
16685;7896637658058;CENTRAL IP DECT TS60IP INTELBRAS 4340010 (ACRESCENTAR ID 16686)
17919;7896637647243;CENTRAL MODULARE MAIS 2X4 INTELBRAS 4331000
24368;7896637628563;CENTRAL TELEFONICA UNNITI 1000 INTELBRAS 4321712 30R IP 10T 1P
21979;7896637687676;CENTRAL TELEFONICA UNNITI 2000 INTELBRAS 4320208 32RA 8TA 60R IP 20T IP
19702;7896637677318;CENTRAL TELEFONICA UNNITI 2000 INTELBRAS 4321708
19701;7896637677325;CENTRAL TELEFONICA UNNITI 3000 INTELBRAS 4321709
23952;7896637679626;CENTRAL TELEFONICO IAD 100 INTELBRAS 4340204
14950;7896637615310;CENTRAL TELEFONICO IP CIP 850 8 PORTAS 50 USUARIOS INTELBRAS 4110000
23945;7896637686334;CERCA ELETRICA ELC 3012 INTELBRAS 4550006
23946;7896637632492;CERCA ELETRICA ELC 3020 INTELBRAS 4550013
21966;7896637600804;CERCA ELETRICA ELC 5001 C/BATERIA INTELBRAS 4550007
20567;7896637673150;CERCA ELETRICA ELC 5001 INTELBRAS 4550005
22470;7896637605496;CERCA ELETRICA ELC 5112  COM BATERIA INTELBRAS 4550011
22017;7896637601382;CERCA ELETRICA ELC 5112 INTELBRAS 4550010
26103;7899298641681;CERCA ELETRICA ELC 6012 NET S/ BATERIA INTELBRAS 4550014
21967;7896637600811;CERCA ELETRICA HIGH POWER ELC 5002 C/ BATERIA INTELBRAS 4550008
17223;7896637664110;CERCA ELETRICA HIGH POWER ELC 5002 INTELBRAS 4550002
22006;7896637600828;CERCA ELETRICA HIGH POWER ELC 5003 C/ BATERIA INTELBRAS 4550009
17126;7896637664158;CERCA ELETRICA HIGH POWER ELC 5003 INTELBRAS 4550003
27272;7899298653325;CERCA ELETRICA S/BATERIA ELC 6012 INTELBRAS 4550018
21198;7896637688604;CHAPA METALICA P/JUNCAO DE ESTRUTURAS FOTOVOLTAICAS INTELBRAS 4840010
17452;7896637667821;CHASSI RACK 19 KX1400R 14 SLOTS P/ CONV. DE MIDIA 5V INTELBRAS 4780021
17307;7896637611961;CHAVE DE HARDWARE CONTROLLER CORPORATE INTELBRAS 4990805 (ACRES 4990709)
22121;7896637632287;CHAVE DE HARDWARE ICIP - 4 TRONCOS / 10 RAMAIS INTELBRAS 4990523
25030;7896637679411;CHAVEIRO ACIONADO POR APROXIMACAO RFID 125KHZ TH 1000 INTELBRAS 4684012
25904;7896637682633;CHAVEIRO ACIONADO POR APROXIMAÇÃO RFID 13,56MHZ - TH 1000 MF 4684015 INTELBRAS
26929;7899298635222;CHAVEIRO RFID ACIONADO POR APROXIMACAO TH 1000 DT INTELBRAS 4684018
23775;7896637641555;CONCENTRADOR DE INTERFACES DE DADOS OLT G16 INTELBRAS 4780054
19729;7896637676618;CONCENTRADOR OLT 4840E INTELBRAS 4780025 EPON
21004;7896637674621;CONCENTRADOR OLT 8820I INTELBRAS 4780024 GPON
25201;7899298645160;CONECTOR CONEX INTELBRAS 1000 BNC MOLA G2 10 UN 4850024
26816;7899298658962;CONECTOR CONEX 1000 CLIP 1X3 VIAS 4MM INTELBRAS 4850020
26884;7899298658979;CONECTOR CONEX 1000 CLIP 2 VIAS 4MM 6PCS INTELBRAS 4850025
22390;7896637699914;CONECTOR CONEX 1000 RJ45 CAT. 5 C/50 4568020 INTELBRAS
22452;7896637699921;CONECTOR CONEX 1000 RJ45 CAT.6 C/50 4568021 INTELBRAS
24957;7899298638315;CONECTOR DE PASSAGEM CONEX 1000 RJ45 CAT.5E C/50 4568043 INTELBRAS
21180;7896637688413;CONECTOR FEMEA MC4 6MM PARA SISTEMAS FOTOVOLTAICOS INTELBRAS 4840004
21179;7896637688406;CONECTOR MACHO MC4 6MM PARA SISTEMAS FOTOVOLTAICOS INTELBRAS 4840003
26963;7899298687528;CONECTOR P/ FIBRA OPT CLICK CERAMICA SC/APC XFF 2CSI (10PCS) INTELBRAS 4710033
26962;7899298687511;CONECTOR P/ FIBRA OPT CLICK CERAMICA SC/UPC XFF 1CSI (10PCS) INTELBRAS 4710032
27313;7899298663591;CONECTOR PARA CABO MC4 PAR FM/MC 1VIA 1,5KV 39A INTELBRAS 4842857
23083;7896637607940;CONECTOR PARA CABO MC4 PAR FM/MC 1VIA 1,5KV 45A INTELBRAS 4841068
24135;7899298600428;CONECTOR PARA FIBRA OPITICA DE CAMPO SC/APC - XFF 2RS C/10 PECAS INTELBRAS 4710020
22279;7896637678452;CONECTOR PARA FIBRA OPITICA DE CAMPO SC/APC - XFF2 C/10 PECAS INTELBRAS 4710013
24148;7899298600411;CONECTOR PARA FIBRA OPITICA DE CAMPO SC/UPC - XFF 1RS C/10 PECAS INTELBRAS 4710019
25525;7899298658467;CONECTOR PARA FIBRA OPTICA DE CAMPO SC APC-XFF 2C(10P) INTELBRAS 4710022
26315;7899298676638;CONECTOR PARA FIBRA OPTICA DE CAMPO SC/APC-XFF 2S INTELBRAS 4710026
22336;7896637678469;CONECTOR PARA FIBRA OPTICA DE CAMPO SC/UPC - XFF1 C/10 PECAS INTELBRAS 4710014
25524;7899298659327;CONECTOR PARA FIBRA OPTICA DE CAMPO SC/UPC-XFF 1C  INTELBRAS 4710021
26314;7899298676614;CONECTOR PARA FIBRA OPTICA DE CAMPO SC/UPC-XFF 1S INTELBRAS 4710025
25471;7899298646167;CONECTOR P/CABO MC4 3 VIAS PAR FM/MC 1,5KV 35A INTELBRAS 4842788
25470;7899298615828;CONECTOR P/CABO MC4Y PAR FM/MC 1VIA 1,5KV 35A INTELBRAS 4848000
22001;7896637688697;CONECTOR P/CAMERA SIST. SEG. CONEX 1000 BNC MOLA 10 UN INTELBRAS 4568004
22391;7896637688970;CONECTOR P/CAMERA SIST. SEG. CONEX 1000 P4 FEMEA 10 UN INTELBRAS 4568007
22552;7896637619493;CONECTOR P/CAMERA SIST. SEG. CONEX 1000 RCA MACHO 10 UN INTELBRAS 4568012
21775;7896637688673;CONECTOR P4  P/CAMERA SIST. SEG. CONEX 1000 MACHO 10 UN INTELBRAS 4568005
26550;7899298682547;CONECTOR RJ45 FEMEA 180  CAT 5E KEYSTONE JACK INTELBRAS 4710028
26549;7899298682585;CONECTOR RJ45 FEMEA 180 CAT6 KEYSTONE JACK INTELBRAS 4710030
26547;7899298682530;CONECTOR RJ45 FEMEA 90 CAT5E KEYSTONE JACK INTELBRAS 4710031
26548;7899298682523;CONECTOR RJ45 FEMEA 90 CAT6 KEYSTONE JACK INTELBRAS 4710029
13560;7896637611121;CONFERENCE INTELBRAS 4000033
17930;7896637660044;CONJUNTO DE CONECTORES P PLACA RAMAL 4601018 INTELBRAS
26350;7899298656432;CONJUNTO FRENTE FALSA DE 1U P/ RACK FF1U 10 UNID INTELBRAS 4770025
24985;7899298631781;CONJUNTO PORCA GAIOLA C/PARAFUSO E ARRUELA -KPP100 PCT 100UN INTELBRAS 4770010
23166;7896637615228;CONJUNTO PROTETOR DE BORRACHA PT LATERAL THS/CHS50 1886203 INTELBRAS
25338;7899298643630;CONJUNTO RODIZIO P/RACK 4UN KRR 30MM INTELBRAS 4770011
20823;7896637682374;CONJUNTO ROTEADOR MESH TWIBI FAST INTELBRAS 4750071
23338;7896637635585;CONJUNTO ROTEADOR MESH TWIBI GIGA+ AC1200 INTELBRAS 4750079
20755;7896637682022;CONJUNTO ROTEADOR MESH TWIBI GIGA INTELBRAS 4750069
25708;7899298658795;CONJUNTO ROTEADOR S/FIO TWIBI FORCE AX INTELBRAS 4750131
20750;7896637684309;CONJUNTO ROTEADOR S/FIO 5GHZ P/CFTV IP APC 5A-15 INTELBRAS 4750080 CONFIGURADO
25059;7899298640820;CONJUNTO SENSOR C/FIO IVP1000 PET-6PC  INTELBRAS 4540029
25457;7896637691338;CONJUNTO SENSOR MAGNETICO C/FIO XAS EMBUTIR BLACK 5PC INTELBRAS 4541058
22290;7896637691376;CONJUNTO SENSOR MAGNETICO XAS CONNECT BLACK 5PC INTELBRAS 4541061
22206;7896637691345;CONJUNTO SENSOR MAGNETICO XAS CONNECT-5PC INTELBRAS 4541060
24748;7899298616726;CONJUNTO 2 VENTILADORES P/RACK KVR2V INTELBRAS 4770007
24837;7899298616733;CONJUNTO 4 VENTILADORES P/RACK KVR4V INTELBRAS 4770008
26930;7899298671121;CONTROLADOR ACESSO RECONHECIMENTO FACIAL SS 5541 MF W INTELBRAS 4680257
19585;7896637660204;CONTROLADOR DE ACESSO BIO INOX PLUS SS 311E INTELBRAS 4682004
19216;7896637674201;CONTROLADOR DE ACESSO BIO INOX PLUS SS 311MF INTELBRAS 4682055
24711;7896637624084;CONTROLADOR DE ACESSO CT 3000 2PB INTELBRAS 4682070
25487;7896637624091;CONTROLADOR DE ACESSO CT 3000 4PB INTELBRAS 4682071
20654;7896637673921;CONTROLADOR DE ACESSO CT 500 1P INTELBRAS 4682041
20505;7896637673907;CONTROLADOR DE ACESSO CT 500 1PB INTELBRAS 4682043
25925;7899298656678;CONTROLADOR DE ACESSO FACIAL SS 1530 MF FACE W 4680052 INTELBRAS
22238;7896637673938;CONTROLADOR DE ACESSO IBPROX SS120 INTELBRAS 4682047
25926;7899298656654;CONTROLADOR DE ACESSO RECONHECIMENTO FACIAL SS 1540 MF W 4680058 INTELBRAS
26713;7899298671114;CONTROLADOR DE ACESSO RECONHECIMENTO FACIAL SS 5531 MF W 4680256 INTELBRAS
26700;7899298671138;CONTROLADOR DE ACESSO RECONHECIMENTO FACIAL SS 5532 MF W 4680261 INTELBRAS
26931;7899298671190;CONTROLADOR DE ACESSO RECONHECIMENTO FACIAL SS 5542 MF W INTELBRAS 4680260
25291;7896637673808;CONTROLADOR DE ACESSO SA 211 MF INTELBRAS 4682040
20159;7896637673860;CONTROLADOR DE ACESSO SA203 DIGIPROX INTELBRAS 4682037
25347;7896637624053;CONTROLADOR DE ACESSO SS 3420 MF BIO  INTELBRAS 4682065
26698;7896637628518;CONTROLADOR DE ACESSO SS 3430 BIO INTELBRAS 4682072
26468;7899298671084;CONTROLADOR DE ACESSO SS 3532 MF INTELBRAS 4680259
23453;7899298600404;CONTROLADOR DE ACESSO SS3530 MF FACE W INTELBRAS 4682075
24694;7899298626138;CONTROLADOR DE ACESSO SS3540 MF FACE EX INTELBRAS 4682076
19217;7896637674034;CONTROLADOR DE ACESSO SS420 INTELBRAS 4682045
23793;7896637624077;CONTROLADOR DE ACESSO SS5530 MF FACE INTELBRAS 4682069
26939;7899298628163;CONTROLADOR DE CARGA MPPT ECM 2024 INTELBRAS 4840019
24346;7896637684712;CONTROLADOR DE CARGA MPPT ECM 4024 INTELBRAS 4841058
26330;7896637684583;CONTROLADOR DE CARGA MPPT ECM 6048 INTELBRAS 4841059
26940;7896637684521;CONTROLADOR DE CARGA PWM ECP 1024 INTELBRAS 4841060
24344;7896637684538;CONTROLADOR DE CARGA PWM ECP 2024 INTELBRAS 4841061
24345;7896637684576;CONTROLADOR DE CARGA PWM ECP 3024 INTELBRAS 4841062
25955;7899298667353;CONTROLADOR DE PAINEIS DE LED TB50 INTELBRAS 4950086
20442;7896637673853;CONTROLE DE ACESSO DIGIPROX SA202 INTELBRAS 4682036
26083;7899298654377;CONTROLE DE ACESSO RECONHECIMENTO FACILA SS 5530 MF FACE LITE INTELBRAS 4680075
19142;7896637674225;CONTROLE DE ACESSO SS 320 MF INTELBRAS 4682051
18358;7896637669269;CONTROLE DE ACESSO STAND-ALONE SA 210E INTELBRAS 4682028
23833;7896637633635;CONTROLE REMOTO EP 02 INTELBRAS 4665032
23794;7896637633642;CONTROLE REMOTO EP 04 INTELBRAS 4665034
22718;7896637628389;CONTROLE REMOTO IR SMART IZY CONNECT INTELBRAS 4680001
26811;7899298668657;CONTROLE REMOTO IR SMART MCR 1001 INTELBRAS 4680082
21533;7896637679299;CONTROLE REMOTO PRETO XAC 8000 INTELBRAS 4543513
20754;7896637680356;CONTROLE REMOTO RADIOFREQUENCIA IR3 INTELBRAS 4605251
15340;7896637613569;CONTROLE REMOTO XAC 2000 TX PTO INTELBRAS 4390170
27170;7899298669227;CONTROLE REMOTO XAC 2003 PTO INTELBRAS 4540051
15725;7896637625708;CONTROLE REMOTO XAC 3000 4K INTELBRAS 4008202
16161;7896637634595;CONTROLE REMOTO XAC 4000 SMART CONTROL AZUL INTELBRAS 4540007
16160;7896637634403;CONTROLE REMOTO XAC 4000 SMART CONTROL PRETO INTELBRAS 4540005
16162;7896637634601;CONTROLE REMOTO XAC 4000 SMART CONTROL ROSA INTELBRAS 4540008
27219;7899298669234;CONTROLE REMOTO XAC 4003 4540045 INTELBRAS
27255;7899298669241;CONTROLE REMOTO XAC 4004 INTELBRAS 4540050
16635;7896637648547;CONTROLE REMOTO XTR 1000 BR/PT INTELBRAS 4504400
18414;7896637648554;CONTROLE REMOTO XTR 1000 BR/RS INTELBRAS 4504401
23880;7896637634441;CONTROLE REMOTO XTR 1004 BR/PT INTELBRAS 4500033
21609;7896637681483;CONV AC/DC FONTE EC1 USB FAST BRANCO INTELBRAS 4820022
21605;7896637681490;CONV AC/DC FONTE EC1 USB FAST PRETO INTELBRAS 4820023
21607;7896637681520;CONV AC/DC FONTE EC1 USB QUICK BRANCO INTELBRAS 4820026
21608;7896637681537;CONV AC/DC FONTE EC1 USB QUICK PRETO INTELBRAS 4820027
21365;7896637681506;CONV AC/DC FONTE EC2 USB FAST INTELBRAS 4820024
21724;7896637679015;CONV AUT  AC/DC 12,8V 1A - EF 1201+ INTELBRAS 4820017
25477;7899298645146;CONV AUT  AC/DC 12,8V 10A - EFM 1210 G2 INTELBRAS 4820079
22156;7896637699396;CONV AUT  AC/DC 12,8V 5A - EF 1205S INTELBRAS 4820031
23458;7896637638883;CONV AUT AC/DC 12,8V 1A  EF1201L INTELBRAS 4820040
24229;7899298610939;CONV AUT AC/DC 12,8V 1A EF 1201L INTELBRAS 4820044
21089;7896637679008;CONV AUT AC/DC 12,8V 1A EFM1201 INTELBRAS 4820016
20095;7896637677387;CONV AUT AC/DC 12,8V 10A  EFM1210 INTELBRAS 4820008
22155;7896637699389;CONV AUT AC/DC 12,8V 3A - EF 1203S INTELBRAS 4820030
19725;7896637678254;CONV AUT AC/DC 12,8V 3A  EF1203 INTELBRAS 4820012
19748;7896637679084;CONV AUT AC/DC 12,8V 3A  EF1203+ INTELBRAS 4820018
19747;7896637678599;CONV AUT AC/DC 12,8V 5A  EFM1205 INTELBRAS 4820015
19746;7896637678247;CONV AUT AC/DC 12,8V 5A EF1205 INTELBRAS 4820011
26419;7899298666820;CONV AUT DE TENSAO 5V 1A IM1/IMX1 INTELBRAS 1630020
24110;7899298621201;CONVERSOR AC/DC FONTE USB - EC 11 FAST 15W INTELBRAS 4820045
24101;7899298621225;CONVERSOR AC/DC FONTE USB - EC 11 POWER 20W INTELBRAS 4820046
23776;7899298602637;CONVERSOR AC/DC 12V 8A P OLT G16 - IPS- F16-AC INTELBRAS 4820054
25527;7899298645139;CONVERSOR AUT AC/DC 12 V 5 A EFM 1205 G2 INTELBRAS 4820076
22315;7896637691352;CONVERSOR AUT AC/DC 12V 0,5A EF 1200 INTELBRAS 4820029
17659;7896637662734;CONVERSOR AUT AC/DC 12,8V 1A-XF-1201 INTELBRAS 4820000
18079;7896637664141;CONVERSOR AUT AC/DC 12,8V 10A XFM 1210 INTELBRAS 4820004
26190;7899298645177;CONVERSOR AUT AC/DC 12,8V 15A METALICA  EFM 1215 G2 INTELBRAS 4820081
22769;7896637600903;CONVERSOR AUT AC/DC 12,8V 2A EF 1202 INTELBRAS 4820033
17671;7896637662741;CONVERSOR AUT AC/DC 12,8V 3A XF-1203 INTELBRAS 4820001
25190;7896637679107;CONVERSOR AUT AC/DC 12,8V 5A EF 1205+ INTELBRAS 4820020
26610;7899298648888;CONVERSOR AUTOMÁTICO AC/DC 12,8V 1A EF 1201S INTELBRAS 4820090
26902;7899298678014;CONVERSOR AUTOMATICO AC/DC 12,8V 10A EF 1210+ INTELBRAS 4820155
26606;7899298645184;CONVERSOR AUTOMÁTICO AC/DC 12,8V 20A EFM1220 G2 INTELBRAS 4820080
26903;7899298645153;CONVERSOR AUTOMATICO AC/DC 24V 5A EFM 2405 G2 INTELBRAS 4820078
23774;7899298602200;CONVERSOR DC/DC 12V 8A P OLT G16 - IPS- F16-DC INTELBRAS 4820055
20294;7896637679121;CONVERSOR DE INTERFACE ETH. P/EPON KPSD 1120 E 4780029 INTELBRAS
20669;7896637680110;CONVERSOR DE INTERFACE ETH. P/GPON KPSD 1120 G 4780032 INTELBRAS
22223;7896637685818;CONVERSOR DE INTERFACE ETH P/INTERF. GPON-KPSD 1120 G C+ INTELBRAS 4780050
14441;7896637613446;CONVERSOR DE MIDIA FASTMULTI 2KM KFM112 4005030 9V INTELBRAS
27302;7896637667814;CONVERSOR DE MIDIA GIGA MULTIMODO 550M KGM 1105 INTELBRAS 4780019
17071;7896637666824;CONVERSOR DE MIDIA GIGA WDM-KGSD 1120A MONOMODO 20KM INTELBRAS 4780009
17074;7896637666831;CONVERSOR DE MIDIA GIGA WDM-KGSD 1120B MONOMODO 20KM INTELBRAS 4780010
21666;7896637678414;CONVERSOR DE PROTOCOLO IP- ATA 200 INTELBRAS 4060200
25301;7899298626398;CONVERSOR DE PROTOCOLO IP- ATA 400 INTELBRAS 4780400
21160;7896637681766;CONVERSOR DE PROTOCOLOS PON ONU 110 B INTELBRAS 4780034
22327;7896637697316;CONVERSOR DE PROTOCOLOS PON ONU 110 B INTELBRAS 4780051
19382;7896637668149;CONVERSOR DE PROTOCOLOS PON ONU 110 INTELBRAS 4780008
19230;7896637666688;CONVERSOR DE PROTOCOLOS PON ONU 110G INTELBRAS 4780007
23173;7896637627757;CONVERSOR DE PROTOCOLOS PON 1P OPTICA 1P LAN ONU R1 INTELBRAS 4780052
23820;7899298604228;CONVERSOR DE PROTOCOLOS PON 1P OPTICA 1P LAN ONU R1 INTELBRAS 4780056
26221;7896637686044;CONVERSOR DE TENSAO AUT AC/DC 24V 500MA POE 2405F INTELBRAS 4820355
20421;7896637675949;CONVERSOR DIGITAL DE TV CD 902 INTELBRAS 4143004
17247;7896637664165;CONVERSOR DIGITAL DE TV C/GRAVADOR CD 636 INTELBRAS 4143001
22704;7896637613026;CONVERSOR DIGITAL DE TV C/GRAVADOR CD 700 INTELBRAS 4140700
20901;7896637677615;CONVERSOR DIGITAL DE TV COM GRAVADOR CD 730 INTELBRAS 4143005
16607;7896637665582;CONVERSOR ESTATICO BALUN XBP 502A 4810021 INTELBRAS
19902;7896637664202;CONVERSOR ESTATICO DC/DC XHD 1000 INTELBRAS 4565800
20674;7896637680240;CONVERSOR ESTATICO DC/DC XHD 1000 INTELBRAS 4565801
16605;7896637665551;CONVERSOR ESTATICO P/SINAL DE VIDEO BALUN VBP 04C INTELBRAS 4810017
16606;7896637665575;CONVERSOR ESTATICO P/SINAL DE VIDEO BALUN VBP 08C INTELBRAS 4810016
16743;7896637665568;CONVERSOR ESTATICO P/SINAL DE VIDEO BALUN VBP 16C INTELBRAS 4810015
17314;7896637648097;CONVERSOR ESTATICO RETIFICADOR AUT AC/DC 24V 2,5A INTELBRAS 4505200
13909;7896637642576;CONVERSOR ESTATICO RETIFICADOR POE200G INTELBRAS 4710004
17454;7896637667722;CONVERSOR MIDIA FAST MONO 20KM WDM - KFSD 1120A INTELBRAS 4780015
17455;7896637667739;CONVERSOR MIDIA FAST MONO 20KM WDM - KFSD 1120B INTELBRAS 4780016
17453;7896637666930;CONVERSOR MIDIA FAST MULTI 2KM KFM112 INTELBRAS 4780013
18237;7896637637381;CORDAO INTELIGENTE QD-RJ9 INTELBRAS 4012144
27232;7899298694410;CORDAO OPTICO DUPLEX LC/UPC 2MM XFC 2,5M 1LC INTELBRAS 4830259
27231;7899298694403;CORDAO OPTICO DUPLEX LC/UPC 2MM XFC 5M 1LC INTELBRAS 4830258
20455;7896637677417;CORDAO OPTICO SC/APC SM - 2,0MM 3M XFC 2 INTELBRAS 4830045
22096;7896637687577;CORDAO OPTICO SC/UPC SC/APC 2,0MM 3M XFC 12 INTELBRAS 4830049
20456;7896637677400;CORDAO OPTICO SC/UPC SM - 2,0MM 3M XFC 1 INTELBRAS 4830046
27309;7899298694380;CORDAO OPTICO SIMPLEX LC/UPC - SC/APC 2MM XFC 2.5M 1LC2 INTELBRAS 4830256
27230;7899298694397;CORDAO OPTICO SIMPLEX LC/UPC - SC/APC 2MM XFC 5M 1LC2 INTELBRAS 4830257
26425;7899298670353;CORDAO OPTICO XFC 5M 1 SM 2,00MM 5M SC/UPC INTELBRAS 4830130
26482;7899298670391;CORDAO OPTICO XFC 5M 12 SM 2,00MM 5M SC/UPC-SC/APC INTELBRAS 4830128
18104;7896637645430;CORDAO QD TIPO Y QDY 10 INTELBRAS 4013439
25724;7899298629429;COROA BRONZE C/ GRAXA P/ AUT. DESL. DR400/DR600/DC800 INTELBRAS 4660910
25726;7899298629436;COROA NYLON C/ GRAXA P/ AUT. BASC. BR300/BR400/BC500 INTELBRAS 4660911
18723;7896637673259;CPE WIFI 5GHZ C/ANTENA 15DBI APC 5A-15 INTELBRAS 4750039
18726;7896637673266;CPE WIFI 5GHZ C/ANTENA 20DBI APC 5A-20 INTELBRAS 4750040
22139;7896637620123;CPE WIFI 5GHZ 16DBI WOM 5A MIMO CONJ INTELBRAS 4750090
19563;7896637676274;CPE WIFI 5GHZ 16DBI WOM 5A MIMO INTELBRAS 4750061 IPV6
19788;7896637676267;CPE WIFI 5GHZ 16DBI WOM 5A SISO INTELBRAS 4750060
22579;7896637602884;CPE WIFI 5GHZ 23DBI WOM 5A-23 INTELBRAS 4750049
19226;7896637677332;CPE WIFI 5GHZ 23DBI WOM 5A-23 INTELBRAS 4750062 MIMO 2X2 IPV6
23893;7899298621232;CREMALHEIRA DE ACO C/ GOMOS DE ABS 1,0M INTELBRAS 4661700
23836;7899298621300;CREMALHEIRA DE ACO C/ GOMOS DE NYLON 1,0M INTELBRAS 4661701
27034;7899298621034;CREMALHEIRA DE ALUMINIO C/ GOMOS DE ABS 1,0M INTELBRAS 4661702
21353;7896637682855;DETECTOR DE FUMACA AUTONOMO DFA 620 INTELBRAS 4620000
27301;7899298658207;DETECTOR DE FUMACA AUTONOMO DFA 623 INTELBRAS 4610021
17297;7896637654784;DETECTOR DE FUMACA AUTONOMO GENIUS H INTELBRAS 4613507
18443;7896637668750;DETECTOR DE FUMACA CONVENCIONAL DFC 320 INTELBRAS 4613523
24157;7896637683456;DETECTOR DE FUMACA CONVENCIONAL DFC 420 INTELBRAS 4610423
18569;7896637674164;DETECTOR DE FUMACA CONVENCIONAL DFC 420 INTELBRAS 4613530
23177;7896637687096;DETECTOR DE FUMACA CONVENCIONAL DFC 421 INTELBRAS 4610425
17370;7896637668743;DETECTOR DE FUMACA ENDERECAVEL DFE 320 INTELBRAS 4613524
18668;7896637674065;DETECTOR DE FUMACA ENDERECAVEL DFE 520 INTELBRAS 4613528
24702;7899298613671;DETECTOR DE FUMACA ENDERECAVEL DFE 521 INTELBRAS 4613532
24050;7899298607083;DETECTOR DE FUMACA SMART IDF 620 INTELBRAS 4620620
24051;7899298609193;DETECTOR DE GAS SMART IDG 620 INTELBRAS 4621620
18645;7896637674171;DETECTOR DE TEMPERATURA CONVENCIONAL DTC 420 INTELBRAS 4613531
26244;7896637687072;DETECTOR DE TEMPERATURA CONVENCIONAL DTC 421 INTELBRAS 4610426
18431;7896637668804;DETECTOR DE TEMPERATURA ENDERECAVEL DTE 320 INTELBRAS 4613525
18665;7896637674089;DETECTOR DE TEMPERATURA ENDERECAVEL DTE 520 INTELBRAS 4613529
24479;7899298613404;DETECTOR DE TEMPERATURA ENDERECAVEL DTE 521 INTELBRAS 4613533
26910;7899298662723;DETECTOR TEMPERATURA MTU 1001 INTELBRAS 4610027
17296;7896637654753;DETECTOR TERMOVELOCIMETRICO ENDERECAVEL DTE 500 INTELBRAS 4613503
16689;7896637645805;DISP ARMAZENAMENTO P/SOFT GRAVACAO IMPACTA INTELBRAS 4400073 (ACRES 4990709)
18638;7896637675567;DISPOSITIVO DE COMANDO POR FIO VHD CONTROLLER INTELBRAS 4565125
20351;7896637647595;DISTRIBUIDOR DE VIDEO IP DVIP1000 INTELBRAS 4505300
26805;7899298687733;DISTRIBUIDOR INTERNO OPTICO SC/APC DESLIZANTE DIO 24FO D IU INTELBRAS 4780192
26817;7899298687757;DISTRIBUIDOR INTERNO OPTICO SC/APC DESLIZANTE DIO 48FO D 2U INTELBRAS 4780194
26806;7899298687764;DISTRIBUIDOR INTERNO OPTICO SC/APC DESLIZANTE DIO 72FO D 3U INTELBRAS 4780193
23146;7896637637190;DIVISOR HDMI 1X2 VEX 1002 INTELBRAS 4780042
23147;7896637635387;DIVISOR HDMI 1X4 VEX 3004 INTELBRAS 4780043
27018;7899298679769;DVR DE VIDEO  MHDX 1308 C/HD 2TB INTELBRAS 4581091
23813;7896637640138;DVR DE VIDEO INVD 9016 PE FTU SMART 16 CANAIS  INTELBRAS 1950181
25779;7899298630265;DVR DE VIDEO MHDX 1004-C C/HD 1TB INTELBRAS 4580875
25783;7899298630289;DVR DE VIDEO MHDX 1004-C C/HD 2TB INTELBRAS 4580876
24982;7899298630692;DVR DE VIDEO MHDX 1008-C C/HD 1TB INTELBRAS 4580885
25124;7899298630708;DVR DE VIDEO MHDX 1008-C C/HD 2TB INTELBRAS 4580886
24859;7899298632313;DVR DE VIDEO MHDX 1008-C INTELBRAS 4580884
24860;7899298631163;DVR DE VIDEO MHDX 1016-C INTELBRAS 4580894
26433;7899298671817;DVR DE VIDEO MHDX 1104-C C/HD 1TB INTELBRAS 4581038
26331;7899298671800;DVR DE VIDEO MHDX 1108-C C/HD 1TB INTELBRAS 4581048
26352;7899298671343;DVR DE VIDEO MHDX 1108-C INTELBRAS 4581040
26959;7899298678908;DVR DE VIDEO MHDX 1116-C C/HD 1TB INTELBRAS 4580773
26913;7899298679332;DVR DE VIDEO MHDX 1116-C C/HD 2TB INTELBRAS 4580716
26992;7899298678861;DVR DE VIDEO MHDX 1116-C INTELBRAS 4580776
26820;7899298679196;DVR DE VIDEO MHDX 1304 C/HD 1TB INTELBRAS 4581082
